application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-00172,12/22/2024,Samsung Galaxy S22,2,649,36,14.28,212.66,Good,694,3263,Self Employed,257,0.083,0.06,3,0,Midwest,0
APP-00068,1/9/2024,iphone 13,2,599,24,29.65,245.35,low,404,5819,Self Employed,1471,0.258,0.74,2,3,WEST,0
APP-00872,10/10/2024,Dell XPS-13,3,1199,36 months,39.57,314.31,poor,570,358,unemployed,97,0.381,0.85,0,1,Northeast,1
APP-00253,8/7/2024,Galaxy S22,2,649,12 months,35.05,332.29,exc,753,4582,Full Time,1700,0.379,0.2,5,0,north east,0
APP-01670,4/24/2024,macbook air,2,1299,36,35.07,425.66,FAIR,666,2669,Self Employed,618,0.245,,0,0,NORTHEAST,0
APP-01554,12/12/2024,ipad pro,1,1099,36 months,36.27,450.15,low,514,851,Student,141,0.208,0.92,3,3,Southeast,1
APP-00294,6/9/2024,macbook air,2,1299,24,64.3,532.07,POOR,448,1959,student,396,0.235,0.93,0,3,West,1
APP-01017,2/14/2024,macbook air,2,1299,12,70.15,665.09,excellent,804,1445,Part Time,466,0.371,0.19,,0,Northeast,0
APP-01969,9/22/2024,microsoft surface pro,2,1599,24,43.17,654.95,excellent,765,6318,fulltime,1293,0.211,0.29,3,0,MW,0
APP-01448,11/25/2024,microsoft surface pro,2,1599,12,86.35,818.69,EXCELLENT,793,9984,SELF_EMPLOYED,685,0.077,0.09,4,0,Southeast,0
APP-00628,2/15/2024,Dell XPS-13,3,1199,24 months,59.35,392.89,low,574,1881,STUDENT,219,0.148,0.75,4,3,Southwest,1
APP-01792,5/30/2024,Microsoft Surface Pro,2,1599,36,28.78,523.96,exc,832,411,UNEMPLOYED,132,0.391,,,0,NORTHEAST,0
APP-01420,10/2/2024,Galaxy S22,2,649,36,21.42,212.66,bad,318,956,Student,239,0.272,0.59,,2,SOUTHWEST,1
APP-00204,12/2/2024,iPhone14,1,799,12 months,52.73,511.36,GOOD,744,1231,Student,28,0.066,0.63,0,0,west,0
APP-00450,9/4/2024,Samsung Galaxy S22,2,649,12,35.05,332.29,EXCELLENT,800,6186,Full Time,793,0.134,0.21,0,0,NE,0
APP-01626,8/12/2024,microsoft surface pro,2,1599,12,,818.69,bad,99999,6166,full_time,2199,0.382,0.88,3,3,south west,0
APP-01048,2/28/2024,samsung galaxy s23,1,849,24,28.02,434.69,Good,748,99999,Unemployed,7661,0.077,0.72,0,0,Southwest,0
APP-01379,8/10/2024,Apple iPad Pro,1,1099,36,29.67,450.15,fair,,2472,Part Time,537,0.229,0.92,5,0,south west,0
APP-00432,6/21/2024,iPhone14,1,799,24,39.55,409.09,POOR,315,700,STUDENT,179,0.312,0.7,4,0,West,0
APP-00737,10/5/2024,iPhone14,1,799,12 months,52.73,511.36,Good,685,6534,Self Employed,638,0.106,0.23,4,0,Southwest,0
APP-00044,5/24/2024,Galaxy S23,1,849,24 months,28.02,434.69,gd,675,3500,parttime,919,0.271,0.92,1,0,N/A,0
APP-00239,10/13/2024,iPhone 14,1,799,36,21.57,327.27,Fair,589,5045,fulltime,124,0.029,0.85,,0,West,0
APP-01677,2/2/2024,Apple iPad Pro,1,1099,24,36.27,562.69,gd,729,3491,PART_TIME,842,0.252,0.35,2,0,Southeast,0
APP-00929,5/16/2024,Dell XPS 13,3,1199,24,39.57,392.89,GOOD,693,1979,student,6,0.023,0.45,0,0,SOUTHWEST,0
APP-00542,8/16/2024,iPad Pro,1,1099,24,44.51,562.69,average,589,10091,fulltime,2737,0.276,0.12,2,1,northeast,1
APP-01223,10/10/2024,Macbook Air,2,1299,12,128.6,665.09,bad,472,1778,STUDENT,505,0.356,0.71,4,3,West,1
APP-01256,12/6/2024,Samsung Galaxy S23,1,849,24,42.03,,Poor,559,941,Unemployed,26,0.072,0.89,3,3,Southeast,1
APP-01139,6/27/2024,Galaxy S22,2,649,24 months,32.13,265.83,low,536,3162,part_time,402,0.137,0.82,1,3,Northeast,1
APP-00386,4/5/2024,Galaxy S22,2,649,12,42.83,332.29,Good,674,10927,fulltime,1538,0.145,0.57,4,0,southeast,0
APP-01736,6/30/2024,iPhone13,2,599,12,48.52,306.69,Fair,589,1006,parttime,37,0.085,0.44,0,0,Midwest,1
APP-01075,7/5/2024,MacBook Air,2,1299,24 months,64.3,532.07,bad,530,1320,Student,492,0.421,0.55,1,2,SOUTHEAST,0
APP-01020,12/28/2024,Macbook Air,2,1299,12 months,70.15,665.09,Excellent,842,7993,FULL_TIME,134,0.026,0.11,1,0,Northeast,0
APP-01069,2/4/2024,IPHONE 14,1,799,12,43.15,511.36,EXCELLENT,823,7536,Self Employed,2136,0.289,0.12,2,0,SOUTHWEST,0
APP-01648,2/1/2024,Microsoft Surface Pro,2,1599,-1,86.35,818.69,exc,835,3872,Full Time,1006,0.282,0.15,3,0,Southwest,1
APP-01703,9/24/2024,SAMSUNG S23,1,849,24,34.38,434.69,Fair,666,1442,parttime,299,0.231,0.61,5,0,Northeast,0
APP-00841,12/10/2024,Surface Pro,2,1599,24,64.76,654.95,average,661,960,STUDENT,364,0.447,0.45,2,0,West,0
APP-00326,2/6/2024,ipad pro,1,1099,36,36.27,450.15,low,356,,SELF_EMPLOYED,,,0.61,5,2,West,0
APP-00381,10/29/2024,macbook air,2,1299,12,85.73,665.09,Good,708,,Part Time,,,0.07,1,0,NORTHEAST,0
APP-00404,3/14/2024,Apple iPad Pro,1,1099,12,89.02,703.36,FAIR,593,3272,part_time,411,0.153,0.47,3,,southwest,0
APP-01953,10/31/2024,IPAD PRO,1,1099,12,59.35,703.36,Excellent,800,7779,SELF_EMPLOYED,1389,0.186,0.23,4,0,Southeast,0
APP-01296,10/23/2024,Samsung Galaxy S23,1,849,24,42.03,434.69,poor,481,,STUDENT,,,0.61,1,0,Northeast,1
APP-01579,10/25/2024,dell xps 13,3,1199,12,97.12,491.11,FAIR,640,7,Unemployed,0,13.874,,4,0,southeast,1
APP-00008,10/18/2024,Surface Pro,2,1599,12,105.53,818.69,GOOD,697,3936,FULL_TIME,976,0.275,0.19,1,0,Northeast,0
APP-00031,6/22/2024,samsung galaxy s23,1,849,24,22.92,434.69,EXCELLENT,850,2208,part_time,425,0.203,0.34,1,0,SW,0
APP-01067,4/13/2024,Galaxy S23,1,849,24,42.03,434.69,low,519,0,FULL_TIME,,,0.92,1,2,northeast,0
APP-00104,9/25/2024,iphone 13,2,599,24 months,19.77,245.35,GOOD,726,91,UNEMPLOYED,13,0.36,0.49,0,0,Southwest,1
APP-00039,10/21/2024,dell xps 13,3,1199,12,64.75,491.11,Excellent,788,,Self Employed,,,0.12,2,0,Midwest,0
APP-01881,5/28/2024,Samsung Galaxy S23,1,849,36,15.28,347.75,excellent,774,5787,self_employed,901,0.158,0.17,4,0,Midwest,1
APP-01837,9/15/2024,iphone 13,,599,12,48.52,306.69,fair,666,2973,part_time,163,0.071,0.56,3,0,Northeast,0
APP-01547,12/26/2024,Samsung Galaxy S23,1,849,12,,543.36,exc,830,2539,Part Time,696,0.292,0.06,4,0,West,1
APP-01135,8/2/2024,dell xps 13,3,1199,24,48.56,,FAIR,614,993,STUDENT,25,0.074,0.5,2,0,SOUTHWEST,0
APP-00955,7/3/2024,iPhone14,1,799,12,52.73,511.36,GOOD,746,5606,SELF_EMPLOYED,720,0.138,0.82,2,0,Northeast,0
APP-00756,9/30/2024,MAC Book Air,2,1299,24 months,64.3,532.07,bad,540,602,Unemployed,42,0.177,0.7,1,2,Southwest,1
APP-00839,12/24/2024,dell xps 13,3,1199,12,64.75,491.11,exc,753,4275,full_time,1261,0.31,0.08,3,0,West,0
APP-00390,5/21/2024,Macbook Air,2,1299,12,105.22,665.09,average,,2192,parttime,105,0.096,0.91,5,0,west,0
APP-00299,6/29/2024,samsung galaxy s23,1,849,36,28.02,347.75,poor,411,615,unemployed,89,0.19,0.93,2,,Midwest,1
APP-00673,2/14/2024,iPhone13,2,599,12,39.53,306.69,good,741,2899,Part Time,12,0.018,0.33,2,0,SOUTHWEST,0
APP-01775,7/21/2024,Dell XPS-13,3,1199,24,48.56,392.89,average,650,0,part_time,,,0.5,2,0,NE,0
APP-01347,12/17/2024,Samsung Galaxy S22,2,649,36,21.42,212.66,bad,438,597,UNEMPLOYED,,,0.64,5,2,southwest,1
APP-00593,3/13/2024,microsoft surface pro,2,1599,24,79.15,654.95,low,393,3448,Part Time,848,0.269,0.74,4,1,midwest,1
APP-00778,7/4/2024,Samsung Galaxy S23,1,849,24 months,34.38,434.69,FAIR,610,9242,Self Employed,376,0.044,0.32,5,1,Midwest,0
APP-00188,6/20/2024,Microsoft Surface Pro,2,1599,12,86.35,818.69,exc,848,5803,SELF_EMPLOYED,5,0.016,,2,0,Northeast,0
APP-00684,1/27/2024,Dell XPS 13,3,1199,36 months,32.37,314.31,Fair,663,7061,FULL_TIME,1258,0.183,0.2,3,0,south east,0
APP-00149,4/2/2024,iPhone 13,2,599,36,13.18,196.28,good,682,3155,Part Time,1167,0.374,0.72,5,0,Midwest,0
APP-00225,9/21/2024,iPhone13,,599,12,,306.69,gd,670,87,unemployed,26,0.753,0.19,1,0,Midwest,0
APP-01566,1/7/2024,ipad pro,1,1099,36,29.67,450.15,Fair,659,9586,fulltime,815,0.088,0.55,0,1,midwest,0
APP-00767,10/23/2024,microsoft surface pro,2,1599,36,52.77,523.96,poor,493,2143,self_employed,375,0.2,0.93,2,3,NORTHEAST,1
APP-01492,1/24/2024,dell xps 13,3,1199,36,32.37,314.31,average,639,2545,Self Employed,599,0.248,0.17,,1,Midwest,0
APP-01128,10/14/2024,iPad Pro,1,1099,12 months,72.53,703.36,GOOD,718,2692,PART_TIME,1054,0.418,0.92,5,0,MIDWEST,0
APP-00198,1/23/2024,ipad pro,1,1099,36,19.78,450.15,Excellent,766,3719,self_employed,160,0.048,0.06,1,0,Midwest,0
APP-01593,6/12/2024,iphone 13,2,599,24,24.26,245.35,FAIR,593,3233,FULL_TIME,495,0.161,0.3,3,1,midwest,0
APP-01665,3/7/2024,iPhone 13,2,599,24,24.26,245.35,average,,10025,full_time,,,0.8,2,0,southwest,0
APP-01386,5/6/2024,Galaxy S22,2,649,36,21.42,212.66,bad,471,604,unemployed,30,0.085,0.7,1,2,south west,1
APP-00482,7/18/2024,iPhone 13,2,599,36,10.78,196.28,Excellent,0,1887,parttime,659,0.355,0.31,4,0,SW,0
APP-00349,11/24/2024,IPHONE 14,1,799,12,64.72,511.36,Fair,668,10679,full_time,546,0.057,0.25,3,0,midwest,1
APP-00409,4/19/2024,Galaxy S23,1,849,24,42.03,434.69,Poor,510,2295,parttime,781,0.359,0.82,0,,SOUTHEAST,1
APP-00400,12/25/2024,MacBook Air,2,1299,36,42.87,425.66,bad,359,1579,PART_TIME,502,0.345,0.92,0,0,south east,0
APP-00652,5/16/2024,Apple iPad Pro,1,1099,24,36.27,,good,706,33,unemployed,1,1.129,0.06,,0,Southwest,0
APP-01233,4/23/2024,MAC Book Air,2,1299,24,35.07,532.07,Excellent,834,8880,FULL_TIME,3027,0.345,0.34,5,0,southwest,0
APP-00027,8/30/2024,iPhone13,2,599,24,24.26,245.35,FAIR,644,6750,SELF_EMPLOYED,2005,0.301,0.49,2,1,Northeast,0
APP-00492,7/29/2024,MacBook Air,2,1299,12,70.15,665.09,exc,849,657,Unemployed,,,0.13,4,0,MIDWEST,0
APP-00165,2/14/2024,Dell XPS-13,3,1199,36,21.58,314.31,EXCELLENT,821,2542,Self Employed,287,0.121,0.21,1,0,Southeast,0
APP-01514,3/5/2024,Samsung Galaxy S22,2,649,24 months,17.52,265.83,excellent,99999,9305,Full Time,1454,0.158,0.1,2,0,Southwest,0
APP-00255,6/17/2024,Surface Pro,2,1599,12,158.3,818.69,low,306,6873,FULL_TIME,997,0.168,0.67,1,1,,1
APP-00389,11/17/2024,Galaxy S22,2,649,36,21.42,212.66,bad,500,3853,self_employed,565,0.152,0.78,5,1,west,1
APP-01599,10/19/2024,dell xps 13,,1199,12,97.12,491.11,average,616,7602,FULL_TIME,1262,0.179,0.23,0,1,WEST,1
APP-01013,10/14/2024,iPhone 13,2,599,24,19.77,245.35,gd,732,1000,STUDENT,135,0.155,0.4,5,0,Southeast,0
APP-01753,9/19/2024,Apple iPad Pro,1,1099,36,29.67,450.15,FAIR,611,888,Student,161,0.215,0.19,3,1,North East,0
APP-01226,5/29/2024,iPad Pro,1,1099,36,24.18,450.15,good,726,9900,full_time,842,0.087,0.32,0,0,Southeast,0
APP-00784,8/11/2024,Dell XPS 13,3,1199,12,79.13,491.11,GOOD,682,2970,SELF_EMPLOYED,905,N/A,0.89,4,0,northeast,0
APP-01253,5/14/2024,ipad pro,1,1099,24,29.67,,excellent,839,120,UNEMPLOYED,44,0.614,0.13,4,0,Southwest,0
APP-01246,10/19/2024,ipad pro,1,1099,24,29.67,562.69,EXCELLENT,799,1687,student,296,0.193,0.22,1,0,Midwest,0
APP-00744,12/1/2024,Macbook Air,2,1299,36,42.87,425.66,low,537,871,unemployed,153,0.225,0.93,1,0,south west,1
APP-01340,10/30/2024,Surface Pro,2,1599,12,158.3,818.69,Poor,449,0,UNEMPLOYED,,,0.79,3,0,Midwest,0
APP-00297,12/8/2024,Galaxy S22,2,649,24,26.28,265.83,average,587,1866,part_time,700,0.389,0.21,2,1,Southwest,1
APP-01474,8/2/2024,ipad pro,1,1099,24 months,44.51,562.69,Fair,645,586,Unemployed,25,0.119,0.51,2,0,southeast,1
APP-01149,1/4/2024,MAC Book Air,2,1299,12,105.22,665.09,fair,617,1274,STUDENT,458,0.442,0.8,,1,WEST,0
APP-00030,5/26/2024,Samsung Galaxy S23,1,849,24,22.92,434.69,EXCELLENT,825,907,Student,247,0.298,0.14,5,,West,0
APP-01902,1/6/2024,iphone 13,2,599,24 months,24.26,,Fair,606,3477,fulltime,983,0.29,0.82,,1,Unknown,0
APP-00387,6/30/2024,Apple iPad Pro,1,1099,12,59.35,703.36,exc,832,1455,parttime,302,0.248,0.22,4,0,Northeast,0
APP-01065,2/28/2024,Surface Pro,2,1599,36,35.18,523.96,good,741,3139,part_time,571,0.193,0.95,0,0,Southeast,0
APP-00422,7/1/2024,Dell XPS 13,3,1199,12 months,64.75,491.11,EXCELLENT,800,8308,FULL_TIME,,,0.26,1,0,Northeast,0
APP-01981,9/5/2024,Surface Pro,2,1599,36 months,28.78,523.96,Excellent,798,9271,SELF_EMPLOYED,991,0.11,0.07,2,0,Southeast,0
APP-01450,9/22/2024,SAMSUNG S23,1,849,36,15.28,347.75,Excellent,809,8502,FULL_TIME,2527,0.299,0.19,0,0,Southwest,0
APP-01812,8/17/2024,Samsung Galaxy S23,1,849,36,18.68,347.75,Good,702,6776,Full Time,21,0.006,0.41,0,0,N/A,0
APP-01249,12/10/2024,Apple iPad Pro,1,1099,36,29.67,450.15,fair,661,8653,Self Employed,1516,0.179,0.49,4,1,Midwest,0
APP-00261,9/23/2024,dell xps 13,3,1199,24,59.35,392.89,Poor,340,0,self_employed,,,0.57,0,0,south west,0
APP-01616,1/22/2024,SAMSUNG S23,1,849,12,84.05,543.36,Poor,,3387,Part Time,,-999,0.75,2,3,West,1
APP-00174,2/12/2024,MacBook Air,2,1299,24,35.07,532.07,exc,815,1103,Student,18,0.048,0.29,4,0,Southeast,0
APP-00163,5/28/2024,Galaxy S22,,649,36,11.68,212.66,excellent,811,6987,Self Employed,1063,0.154,0.09,5,0,NE,1
APP-01160,11/15/2024,iphone 13,2,599,24,16.17,245.35,EXCELLENT,818,726,Student,197,0.294,0.3,4,0,NE,0
APP-01752,11/6/2024,Samsung Galaxy S22,2,649,12,52.57,332.29,Fair,625,7960,SELF_EMPLOYED,2224,0.286,0.56,2,0,,0
APP-01150,6/26/2024,iphone 13,2,599,12,59.3,306.69,POOR,,1614,STUDENT,481,0.335,0.91,5,0,north east,1
APP-01754,8/22/2024,MS Surface Pro,2,1599,36,52.77,523.96,POOR,432,9729,self_employed,1520,0.162,0.59,5,3,Southeast,1
APP-01164,1/1/2024,iphone 13,2,599,36,16.17,196.28,average,580,2053,part_time,161,0.086,0.1,3,0,Northeast,0
APP-00199,2/20/2024,samsung galaxy s23,1,849,36 months,22.92,347.75,fair,598,3315,Self Employed,1255,0.385,0.14,5,0,Southwest,0
APP-01589,11/6/2024,Samsung Galaxy S23,1,849,999,28.02,347.75,bad,382,2759,PART_TIME,,,0.72,,0,Southwest,0
APP-00868,12/23/2024,Galaxy S23,1,849,12 months,45.85,543.36,Excellent,794,757,student,67,0.149,0.08,,0,N/A,0
APP-00632,3/16/2024,MAC Book Air,2,1299,12 months,85.73,,Good,672,8947,full_time,3123,0.359,0.08,4,0,Southeast,0
APP-00915,3/16/2024,microsoft surface pro,2,1599,12,158.3,818.69,poor,99999,5834,Self Employed,216,0.064,0.76,1,1,west,0
APP-01031,11/17/2024,IPHONE 14,1,799,24 months,32.36,409.09,average,655,8893,Self Employed,469,N/A,0.77,4,1,north east,0
APP-01930,4/13/2024,IPAD PRO,1,1099,36,36.27,450.15,POOR,528,652,Unemployed,100,0.209,0.89,5,3,Southeast,1
APP-01946,6/23/2024,Apple iPad Pro,1,1099,36,29.67,450.15,Fair,603,683,Unemployed,235,0.388,0.44,0,1,,0
APP-01295,10/21/2024,MAC Book Air,2,1299,24,42.87,532.07,Good,738,8327,fulltime,789,0.1,0.64,0,0,southeast,0
APP-01664,1/3/2024,Samsung Galaxy S22,2,649,24,26.28,265.83,fair,580,8271,fulltime,1432,0.176,0.62,1,1,southwest,0
APP-01328,10/15/2024,Macbook Air,2,1299,12 months,105.22,665.09,average,655,1464,Student,312,0.285,0.88,3,1,,0
APP-01099,9/18/2024,IPAD PRO,1,1099,24,44.51,562.69,FAIR,632,1013,STUDENT,312,0.352,0.55,3,0,SE,0
APP-01390,9/10/2024,IPAD PRO,1,1099,24,44.51,,Fair,602,2423,PART_TIME,511,0.229,0.39,1,1,Southwest,1
APP-00835,1/2/2024,MAC Book Air,2,1299,24 months,64.3,532.07,bad,527,-999,SELF_EMPLOYED,,,0.81,3,2,MIDWEST,1
APP-01435,8/9/2024,MacBook Air,2,1299,-1,128.6,665.09,poor,419,742,UNEMPLOYED,282,0.553,0.87,1,2,SOUTHWEST,1
APP-01912,2/16/2024,Samsung Galaxy S22,2,649,12,35.05,332.29,EXCELLENT,766,3179,PART_TIME,852,0.279,0.14,2,,West,0
APP-01806,9/14/2024,ipad pro,,1099,12,89.02,703.36,average,584,8037,FULL_TIME,2783,0.357,0.56,0,0,Northeast,0
APP-00972,10/11/2024,dell xps 13,3,1199,36,21.58,,excellent,765,1801,Part Time,332,0.196,0.2,3,0,southeast,0
APP-00002,12/25/2024,iPad Pro,1,1099,12,59.35,703.36,excellent,798,591,Unemployed,,,0.07,2,0,SOUTHEAST,0
APP-01326,10/15/2024,Samsung Galaxy S23,1,849,36,22.92,347.75,fair,654,5363,full_time,1371,0.26,0.26,2,0,Southwest,0
APP-00851,6/2/2024,Macbook Air,2,1299,24,35.07,532.07,EXCELLENT,819,717,Unemployed,224,0.361,0.08,2,,midwest,0
APP-00836,7/6/2024,Apple iPad Pro,1,1099,36,19.78,450.15,Excellent,796,4798,full_time,682,0.146,0.28,5,0,MIDWEST,0
APP-01125,7/17/2024,Galaxy S22,2,649,12,42.83,332.29,GOOD,717,1327,STUDENT,131,0.131,0.69,5,0,Unknown,0
APP-01272,4/14/2024,Dell XPS 13,3,1199,24,48.56,392.89,Fair,645,690,unemployed,104,0.221,0.1,3,1,SE,0
APP-01949,10/26/2024,Dell XPS 13,3,1199,24,48.56,392.89,average,620,998,student,174,0.223,,3,1,,0
APP-01533,3/6/2024,ipad pro,1,1099,12 months,72.53,703.36,good,671,121,Unemployed,30,0.847,0.3,,0,Southwest,0
APP-00801,8/7/2024,Dell XPS-13,3,1199,36 months,32.37,314.31,average,0,4763,Full Time,1302,0.28,0.64,4,0,Southwest,0
APP-00080,8/15/2024,Samsung Galaxy S23,1,849,36,28.02,347.75,Poor,549,3005,Part Time,383,0.137,,3,1,Midwest,1
APP-00869,2/5/2024,iPhone 13,2,599,24,16.17,245.35,Excellent,797,2991,part_time,154,0.057,0.27,2,0,southeast,0
APP-01274,6/7/2024,DELL XPS13,3,1199,12,79.13,491.11,good,686,1909,Part Time,537,0.323,0.65,,0,Southeast,0
APP-00256,3/29/2024,iPhone14,1,799,12,52.73,511.36,GOOD,701,3490,Part Time,1067,0.321,0.06,,0,Northeast,0
APP-00356,6/5/2024,IPAD PRO,1,1099,24 months,29.67,562.69,EXCELLENT,777,10785,Full Time,2645,0.248,0.06,0,0,WEST,0
APP-01741,8/18/2024,iPhone 14,1,799,24,21.57,409.09,Excellent,768,1748,Student,191,0.122,0.07,1,0,W,0
APP-00464,3/27/2024,iPhone 13,2,599,24,24.26,245.35,FAIR,592,1847,student,53,0.042,,2,,SOUTHWEST,0
APP-00920,2/10/2024,Galaxy S22,2,649,24,32.13,265.83,bad,516,388,Unemployed,96,N/A,0.75,,3,Southwest,1
APP-01308,6/26/2024,Samsung Galaxy S23,1,849,0,22.92,,Excellent,778,4668,SELF_EMPLOYED,1475,0.321,0.21,3,0,MIDWEST,0
APP-00065,10/3/2024,Samsung Galaxy S22,2,649,24,21.42,265.83,GOOD,689,9868,full_time,3834,0,0.11,5,0,West,0
APP-01950,9/1/2024,MAC Book Air,2,1299,36,23.38,,exc,773,1082,STUDENT,322,0.319,0.26,,0,SW,0
APP-00260,2/26/2024,ipad pro,1,1099,12 months,108.8,703.36,poor,476,0,STUDENT,,-999,0.72,1,2,Northeast,0
APP-01283,2/19/2024,iphone 14,1,799,24 months,21.57,409.09,Excellent,804,4236,fulltime,,,0.06,5,0,SOUTHEAST,0
APP-01544,7/31/2024,iphone 13,2,599,24,29.65,245.35,low,356,6381,Self Employed,1693,0.27,0.93,0,1,midwest,0
APP-00282,3/22/2024,iphone 13,,599,36,19.77,196.28,bad,514,1528,PART_TIME,579,0.392,0.88,4,0,SOUTHEAST,0
APP-00392,10/7/2024,Apple iPhone 14,1,799,36,26.37,327.27,poor,410,4394,self_employed,,,0.69,1,2,SOUTHEAST,0
APP-01686,12/17/2024,iphone 13,2,599,12,32.35,306.69,excellent,828,2293,Self Employed,339,0.162,0.15,3,0,southwest,0
APP-01955,1/7/2024,Microsoft Surface Pro,,1599,36,,523.96,Fair,651,7389,FULL_TIME,1592,0.221,0.63,3,0,Northeast,0
APP-00157,4/6/2024,DELL XPS13,3,1199,36,26.38,314.31,GOOD,678,8203,Full Time,596,0.076,0.84,3,0,,0
APP-01437,7/17/2024,Galaxy S22,2,649,12,64.25,,poor,348,3406,Part Time,1220,0.377,0.91,2,2,Southwest,0
APP-01733,4/14/2024,Galaxy S22,2,649,24,21.42,265.83,good,676,1131,Student,276,0.263,0.87,5,0,Northeast,0
APP-00493,4/14/2024,MS Surface Pro,2,1599,24,79.15,,Poor,334,546,UNEMPLOYED,49,0.235,0.6,1,2,Southwest,1
APP-00110,3/8/2024,macbook air,2,1299,36,35.07,425.66,fair,629,7885,full_time,1867,0.241,0.35,3,0,Midwest,1
APP-00229,3/19/2024,Dell XPS 13,3,1199,12,,491.11,bad,383,1942,student,541,0.34,0.85,0,2,southeast,1
APP-01472,8/30/2024,ipad pro,1,1099,36,24.18,450.15,gd,694,938,unemployed,227,0.268,0.14,2,0,SOUTHWEST,0
APP-01825,10/16/2024,Apple iPhone 14,1,799,36,14.38,327.27,Excellent,805,832,Student,232,0.296,0.34,1,0,north east,0
APP-00677,4/4/2024,iphone 13,2,599,24,29.65,,Poor,541,543,unemployed,4,0.062,0.85,2,3,Southwest,1
APP-01762,1/22/2024,Apple iPad Pro,1,1099,12,72.53,703.36,gd,675,567,Unemployed,105,0.313,0.52,2,0,south east,0
APP-01951,5/24/2024,iPhone 13,2,599,36,19.77,196.28,POOR,458,4787,fulltime,638,0.137,0.7,3,2,MIDWEST,0
APP-00036,7/9/2024,iPad Pro,1,1099,36,36.27,450.15,poor,358,2849,parttime,847,0.31,0.59,1,2,West,1
APP-00679,1/20/2024,dell xps 13,3,1199,24,48.56,392.89,average,627,1057,STUDENT,261,0.293,0.84,2,1,NORTHEAST,0
APP-01367,6/8/2024,DELL XPS13,3,1199,12 months,118.7,491.11,POOR,365,913,Student,231,-999,0.76,5,3,northeast,0
APP-01277,5/12/2024,Apple iPad Pro,1,1099,24,54.4,562.69,low,311,774,STUDENT,146,0.259,0.95,4,1,west,1
APP-00339,8/15/2024,iPhone 13,2,599,12,39.53,306.69,GOOD,688,28,unemployed,0,1.412,,0,0,SE,0
APP-00798,1/19/2024,iPhone 14,1,799,12,79.1,511.36,Poor,324,4259,fulltime,1011,0.256,0.6,0,1,southwest,1
APP-01560,7/30/2024,Samsung Galaxy S22,2,649,36 months,14.28,212.66,Good,746,815,Student,78,0.113,0.22,3,0,Southwest,0
APP-01623,12/25/2024,DELL XPS13,3,1199,36,39.57,314.31,poor,491,1388,Student,,,0.78,0,1,Northeast,0
APP-01425,12/19/2024,Surface Pro,2,1599,24,52.77,654.95,gd,678,673,Student,47,0.148,0.18,0,0,south west,0
APP-00468,1/11/2024,iPad Pro,1,1099,24,54.4,562.69,POOR,382,1960,part_time,393,0.228,0.92,5,2,south west,0
APP-00453,1/17/2024,Samsung Galaxy S22,2,649,12,64.25,332.29,Poor,446,6898,self_employed,1543,0.233,0.84,0,3,West,0
APP-01609,9/19/2024,macbook air,2,1299,12 months,128.6,665.09,low,307,869,unemployed,124,0.291,0.75,0,0,southwest,0
APP-01317,4/30/2024,samsung galaxy s23,1,849,36,22.92,,Fair,630,18,UNEMPLOYED,7,1.662,0.82,,0,Midwest,1
APP-00175,8/13/2024,iPhone 13,2,599,24,19.77,245.35,Good,727,1740,parttime,33,0.03,0.18,3,0,mid west,0
APP-01385,1/4/2024,Dell XPS-13,3,1199,36,39.57,314.31,low,544,5874,SELF_EMPLOYED,,,0.71,3,1,southeast,1
APP-01257,1/16/2024,iPhone 13,2,599,36,13.18,196.28,GOOD,701,2492,parttime,945,0.385,0.25,4,,north east,0
APP-00730,2/23/2024,Samsung Galaxy S22,2,649,24,26.28,265.83,Fair,659,5909,FULL_TIME,1655,0.285,0.81,2,1,Southwest,0
APP-01548,9/13/2024,samsung galaxy s23,1,849,36,28.02,347.75,bad,401,4306,Full Time,895,0.214,0.69,4,2,southwest,0
APP-01542,12/17/2024,Samsung Galaxy S23,1,849,12,45.85,543.36,EXCELLENT,750,1241,STUDENT,,,0.18,5,0,Southwest,0
APP-01354,8/8/2024,Samsung Galaxy S22,2,649,12,52.57,,average,666,11405,full_time,4179,0.371,0.32,2,1,northeast,0
APP-00966,11/7/2024,MS Surface Pro,2,1599,36,52.77,523.96,low,570,1002,Student,,,0.8,,3,Southwest,1
APP-00715,11/7/2024,DELL XPS13,3,1199,24,32.37,392.89,excellent,833,-999,STUDENT,,,0.28,4,0,Southwest,0
APP-00071,5/23/2024,iphone 13,2,599,24,16.17,245.35,exc,798,4354,Full Time,888,0.208,0.34,1,0,West,0
APP-00895,5/7/2024,iPhone13,2,599,24,16.17,245.35,Excellent,800,151,Unemployed,25,0.273,0.08,5,0,West,0
APP-01831,11/16/2024,iPhone13,2,599,12,59.3,306.69,poor,320,1528,Student,569,0.411,0.56,4,0,West,0
APP-00898,7/28/2025,Apple iPad Pro,1,1099,24,36.27,562.69,Good,728,789,STUDENT,,,0.83,3,0,Southwest,0
APP-00763,5/6/2024,Microsoft Surface Pro,2,1599,12,158.3,818.69,POOR,566,3682,fulltime,57,0.058,0.63,3,0,northeast,0
