application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-00450,2024-09-04,Samsung Galaxy S22,2,649,12,35.05,332.29,EXCELLENT,800,6186,Full Time,793,0.134,0.21,0,0,NE,0
APP-01626,2024-08-12,microsoft surface pro,2,1599,12,,818.69,bad,99999,6166,full_time,2199,0.382,0.88,3,3,south west,0
APP-01048,2024-02-28,samsung galaxy s23,1,849,24,28.02,434.69,Good,748,99999,Unemployed,7661,0.077,0.72,0,0,Southwest,0
APP-01379,2024-08-10,Apple iPad Pro,1,1099,36,29.67,450.15,fair,,2472,Part Time,537,0.229,0.92,5,0,south west,0
APP-00432,2024-06-21,iPhone14,1,799,24,39.55,409.09,POOR,315,700,STUDENT,179,0.312,0.7,4,0,West,0
APP-00737,2024-10-05,iPhone14,1,799,12 months,52.73,511.36,Good,685,6534,Self Employed,638,0.106,0.23,4,0,Southwest,0
APP-00044,2024-05-24,Galaxy S23,1,849,24 months,28.02,434.69,gd,675,3500,parttime,919,0.271,0.92,1,0,N/A,0
APP-00239,2024-10-13,iPhone 14,1,799,36,21.57,327.27,Fair,589,5045,fulltime,124,0.029,0.85,,0,West,0
APP-01677,2024-02-02,Apple iPad Pro,1,1099,24,36.27,562.69,gd,729,3491,PART_TIME,842,0.252,0.35,2,0,Southeast,0
APP-00929,2024-05-16,Dell XPS 13,3,1199,24,39.57,392.89,GOOD,693,1979,student,6,0.023,0.45,0,0,SOUTHWEST,0
APP-00542,2024-08-16,iPad Pro,1,1099,24,44.51,562.69,average,589,10091,fulltime,2737,0.276,0.12,2,1,northeast,1
APP-01223,2024-10-10,Macbook Air,2,1299,12,128.6,665.09,bad,472,1778,STUDENT,505,0.356,0.71,4,3,West,1
APP-01256,2024-12-06,Samsung Galaxy S23,1,849,24,42.03,,Poor,559,941,Unemployed,26,0.072,0.89,3,3,Southeast,1
APP-01139,2024-06-27,Galaxy S22,2,649,24 months,32.13,265.83,low,536,3162,part_time,402,0.137,0.82,1,3,Northeast,1
APP-00386,2024-04-05,Galaxy S22,2,649,12,42.83,332.29,Good,674,10927,fulltime,1538,0.145,0.57,4,0,southeast,0
APP-01736,2024-06-30,iPhone13,2,599,12,48.52,306.69,Fair,589,1006,parttime,37,0.085,0.44,0,0,Midwest,1
APP-01075,2024-07-05,MacBook Air,2,1299,24 months,64.3,532.07,bad,530,1320,Student,492,0.421,0.55,1,2,SOUTHEAST,0
APP-01020,2024-12-28,Macbook Air,2,1299,12 months,70.15,665.09,Excellent,842,7993,FULL_TIME,134,0.026,0.11,1,0,Northeast,0
APP-01069,2024-02-04,IPHONE 14,1,799,12,43.15,511.36,EXCELLENT,823,7536,Self Employed,2136,0.289,0.12,2,0,SOUTHWEST,0
APP-01648,2024-02-01,Microsoft Surface Pro,2,1599,-1,86.35,818.69,exc,835,3872,Full Time,1006,0.282,0.15,3,0,Southwest,1
APP-01703,2024-09-24,SAMSUNG S23,1,849,24,34.38,434.69,Fair,666,1442,parttime,299,0.231,0.61,5,0,Northeast,0
APP-00841,2024-12-10,Surface Pro,2,1599,24,64.76,654.95,average,661,960,STUDENT,364,0.447,0.45,2,0,West,0
APP-00326,2024-02-06,ipad pro,1,1099,36,36.27,450.15,low,356,,SELF_EMPLOYED,,,0.61,5,2,West,0
APP-00381,2024-10-29,macbook air,2,1299,12,85.73,665.09,Good,708,,Part Time,,,0.07,1,0,NORTHEAST,0
APP-00404,2024-03-14,Apple iPad Pro,1,1099,12,89.02,703.36,FAIR,593,3272,part_time,411,0.153,0.47,3,,southwest,0
APP-01953,2024-10-31,IPAD PRO,1,1099,12,59.35,703.36,Excellent,800,7779,SELF_EMPLOYED,1389,0.186,0.23,4,0,Southeast,0
APP-01296,2024-10-23,Samsung Galaxy S23,1,849,24,42.03,434.69,poor,481,,STUDENT,,,0.61,1,0,Northeast,1
APP-01579,2024-10-25,dell xps 13,3,1199,12,97.12,491.11,FAIR,640,7,Unemployed,0,13.874,,4,0,southeast,1
APP-00008,2024-10-18,Surface Pro,2,1599,12,105.53,818.69,GOOD,697,3936,FULL_TIME,976,0.275,0.19,1,0,Northeast,0
APP-00031,2024-06-22,samsung galaxy s23,1,849,24,22.92,434.69,EXCELLENT,850,2208,part_time,425,0.203,0.34,1,0,SW,0
APP-01067,2024-04-13,Galaxy S23,1,849,24,42.03,434.69,low,519,0,FULL_TIME,,,0.92,1,2,northeast,0
APP-00104,2024-09-25,iphone 13,2,599,24 months,19.77,245.35,GOOD,726,91,UNEMPLOYED,13,0.36,0.49,0,0,Southwest,1
APP-00039,2024-10-21,dell xps 13,3,1199,12,64.75,491.11,Excellent,788,,Self Employed,,,0.12,2,0,Midwest,0
APP-01881,2024-05-28,Samsung Galaxy S23,1,849,36,15.28,347.75,excellent,774,5787,self_employed,901,0.158,0.17,4,0,Midwest,1
APP-01837,2024-09-15,iphone 13,,599,12,48.52,306.69,fair,666,2973,part_time,163,0.071,0.56,3,0,Northeast,0
APP-01547,2024-12-26,Samsung Galaxy S23,1,849,12,,543.36,exc,830,2539,Part Time,696,0.292,0.06,4,0,West,1
APP-01135,2024-08-02,dell xps 13,3,1199,24,48.56,,FAIR,614,993,STUDENT,25,0.074,0.5,2,0,SOUTHWEST,0
APP-00955,2024-07-03,iPhone14,1,799,12,52.73,511.36,GOOD,746,5606,SELF_EMPLOYED,720,0.138,0.82,2,0,Northeast,0
APP-00756,2024-09-30,MAC Book Air,2,1299,24 months,64.3,532.07,bad,540,602,Unemployed,42,0.177,0.7,1,2,Southwest,1
APP-00839,2024-12-24,dell xps 13,3,1199,12,64.75,491.11,exc,753,4275,full_time,1261,0.31,0.08,3,0,West,0
APP-00390,2024-05-21,Macbook Air,2,1299,12,105.22,665.09,average,,2192,parttime,105,0.096,0.91,5,0,west,0
APP-00299,2024-06-29,samsung galaxy s23,1,849,36,28.02,347.75,poor,411,615,unemployed,89,0.19,0.93,2,,Midwest,1
APP-00673,2024-02-14,iPhone13,2,599,12,39.53,306.69,good,741,2899,Part Time,12,0.018,0.33,2,0,SOUTHWEST,0
APP-01775,2024-07-21,Dell XPS-13,3,1199,24,48.56,392.89,average,650,0,part_time,,,0.5,2,0,NE,0
APP-01347,2024-12-17,Samsung Galaxy S22,2,649,36,21.42,212.66,bad,438,597,UNEMPLOYED,,,0.64,5,2,southwest,1
APP-00593,2024-03-13,microsoft surface pro,2,1599,24,79.15,654.95,low,393,3448,Part Time,848,0.269,0.74,4,1,midwest,1
APP-00778,2024-07-04,Samsung Galaxy S23,1,849,24 months,34.38,434.69,FAIR,610,9242,Self Employed,376,0.044,0.32,5,1,Midwest,0
APP-00188,2024-06-20,Microsoft Surface Pro,2,1599,12,86.35,818.69,exc,848,5803,SELF_EMPLOYED,5,0.016,,2,0,Northeast,0
APP-00684,2024-01-27,Dell XPS 13,3,1199,36 months,32.37,314.31,Fair,663,7061,FULL_TIME,1258,0.183,0.2,3,0,south east,0
APP-00149,2024-04-02,iPhone 13,2,599,36,13.18,196.28,good,682,3155,Part Time,1167,0.374,0.72,5,0,Midwest,0
APP-00225,2024-09-21,iPhone13,,599,12,,306.69,gd,670,87,unemployed,26,0.753,0.19,1,0,Midwest,0
APP-01566,2024-01-07,ipad pro,1,1099,36,29.67,450.15,Fair,659,9586,fulltime,815,0.088,0.55,0,1,midwest,0
APP-00767,2024-10-23,microsoft surface pro,2,1599,36,52.77,523.96,poor,493,2143,self_employed,375,0.2,0.93,2,3,NORTHEAST,1
APP-01492,2024-01-24,dell xps 13,3,1199,36,32.37,314.31,average,639,2545,Self Employed,599,0.248,0.17,,1,Midwest,0
APP-01128,2024-10-14,iPad Pro,1,1099,12 months,72.53,703.36,GOOD,718,2692,PART_TIME,1054,0.418,0.92,5,0,MIDWEST,0
APP-00198,2024-01-23,ipad pro,1,1099,36,19.78,450.15,Excellent,766,3719,self_employed,160,0.048,0.06,1,0,Midwest,0
APP-01593,2024-06-12,iphone 13,2,599,24,24.26,245.35,FAIR,593,3233,FULL_TIME,495,0.161,0.3,3,1,midwest,0
APP-01665,2024-03-07,iPhone 13,2,599,24,24.26,245.35,average,,10025,full_time,,,0.8,2,0,southwest,0
APP-01386,2024-05-06,Galaxy S22,2,649,36,21.42,212.66,bad,471,604,unemployed,30,0.085,0.7,1,2,south west,1
APP-00482,2024-07-18,iPhone 13,2,599,36,10.78,196.28,Excellent,0,1887,parttime,659,0.355,0.31,4,0,SW,0
APP-00349,2024-11-24,IPHONE 14,1,799,12,64.72,511.36,Fair,668,10679,full_time,546,0.057,0.25,3,0,midwest,1
APP-00409,2024-04-19,Galaxy S23,1,849,24,42.03,434.69,Poor,510,2295,parttime,781,0.359,0.82,0,,SOUTHEAST,1
APP-00400,2024-12-25,MacBook Air,2,1299,36,42.87,425.66,bad,359,1579,PART_TIME,502,0.345,0.92,0,0,south east,0
APP-00652,2024-05-16,Apple iPad Pro,1,1099,24,36.27,,good,706,33,unemployed,1,1.129,0.06,,0,Southwest,0
APP-01233,2024-04-23,MAC Book Air,2,1299,24,35.07,532.07,Excellent,834,8880,FULL_TIME,3027,0.345,0.34,5,0,southwest,0
APP-00027,2024-08-30,iPhone13,2,599,24,24.26,245.35,FAIR,644,6750,SELF_EMPLOYED,2005,0.301,0.49,2,1,Northeast,0
APP-00492,2024-07-29,MacBook Air,2,1299,12,70.15,665.09,exc,849,657,Unemployed,,,0.13,4,0,MIDWEST,0
APP-00165,2024-02-14,Dell XPS-13,3,1199,36,21.58,314.31,EXCELLENT,821,2542,Self Employed,287,0.121,0.21,1,0,Southeast,0
APP-01514,2024-03-05,Samsung Galaxy S22,2,649,24 months,17.52,265.83,excellent,99999,9305,Full Time,1454,0.158,0.1,2,0,Southwest,0
APP-00255,2024-06-17,Surface Pro,2,1599,12,158.3,818.69,low,306,6873,FULL_TIME,997,0.168,0.67,1,1,,1
APP-00389,2024-11-17,Galaxy S22,2,649,36,21.42,212.66,bad,500,3853,self_employed,565,0.152,0.78,5,1,west,1
APP-01599,2024-10-19,dell xps 13,,1199,12,97.12,491.11,average,616,7602,FULL_TIME,1262,0.179,0.23,0,1,WEST,1
APP-01013,2024-10-14,iPhone 13,2,599,24,19.77,245.35,gd,732,1000,STUDENT,135,0.155,0.4,5,0,Southeast,0
APP-01753,2024-09-19,Apple iPad Pro,1,1099,36,29.67,450.15,FAIR,611,888,Student,161,0.215,0.19,3,1,North East,0
APP-01226,2024-05-29,iPad Pro,1,1099,36,24.18,450.15,good,726,9900,full_time,842,0.087,0.32,0,0,Southeast,0
APP-00784,2024-08-11,Dell XPS 13,3,1199,12,79.13,491.11,GOOD,682,2970,SELF_EMPLOYED,905,N/A,0.89,4,0,northeast,0
APP-01253,2024-05-14,ipad pro,1,1099,24,29.67,,excellent,839,120,UNEMPLOYED,44,0.614,0.13,4,0,Southwest,0
APP-01246,2024-10-19,ipad pro,1,1099,24,29.67,562.69,EXCELLENT,799,1687,student,296,0.193,0.22,1,0,Midwest,0
APP-00744,2024-12-01,Macbook Air,2,1299,36,42.87,425.66,low,537,871,unemployed,153,0.225,0.93,1,0,south west,1
APP-01340,2024-10-30,Surface Pro,2,1599,12,158.3,818.69,Poor,449,0,UNEMPLOYED,,,0.79,3,0,Midwest,0
APP-00297,2024-12-08,Galaxy S22,2,649,24,26.28,265.83,average,587,1866,part_time,700,0.389,0.21,2,1,Southwest,1
APP-01474,2024-08-02,ipad pro,1,1099,24 months,44.51,562.69,Fair,645,586,Unemployed,25,0.119,0.51,2,0,southeast,1
APP-01149,2024-01-04,MAC Book Air,2,1299,12,105.22,665.09,fair,617,1274,STUDENT,458,0.442,0.8,,1,WEST,0
APP-00030,2024-05-26,Samsung Galaxy S23,1,849,24,22.92,434.69,EXCELLENT,825,907,Student,247,0.298,0.14,5,,West,0
APP-01902,2024-01-06,iphone 13,2,599,24 months,24.26,,Fair,606,3477,fulltime,983,0.29,0.82,,1,Unknown,0
APP-00387,2024-06-30,Apple iPad Pro,1,1099,12,59.35,703.36,exc,832,1455,parttime,302,0.248,0.22,4,0,Northeast,0
APP-01065,2024-02-28,Surface Pro,2,1599,36,35.18,523.96,good,741,3139,part_time,571,0.193,0.95,0,0,Southeast,0
APP-00422,2024-07-01,Dell XPS 13,3,1199,12 months,64.75,491.11,EXCELLENT,800,8308,FULL_TIME,,,0.26,1,0,Northeast,0
APP-01981,2024-09-05,Surface Pro,2,1599,36 months,28.78,523.96,Excellent,798,9271,SELF_EMPLOYED,991,0.11,0.07,2,0,Southeast,0
APP-01450,2024-09-22,SAMSUNG S23,1,849,36,15.28,347.75,Excellent,809,8502,FULL_TIME,2527,0.299,0.19,0,0,Southwest,0
APP-01812,2024-08-17,Samsung Galaxy S23,1,849,36,18.68,347.75,Good,702,6776,Full Time,21,0.006,0.41,0,0,N/A,0
APP-01249,2024-12-10,Apple iPad Pro,1,1099,36,29.67,450.15,fair,661,8653,Self Employed,1516,0.179,0.49,4,1,Midwest,0
APP-00261,2024-09-23,dell xps 13,3,1199,24,59.35,392.89,Poor,340,0,self_employed,,,0.57,0,0,south west,0
APP-01616,2024-01-22,SAMSUNG S23,1,849,12,84.05,543.36,Poor,,3387,Part Time,,-999,0.75,2,3,West,1
APP-00174,2024-02-12,MacBook Air,2,1299,24,35.07,532.07,exc,815,1103,Student,18,0.048,0.29,4,0,Southeast,0
APP-00163,2024-05-28,Galaxy S22,,649,36,11.68,212.66,excellent,811,6987,Self Employed,1063,0.154,0.09,5,0,NE,1
APP-01160,2024-11-15,iphone 13,2,599,24,16.17,245.35,EXCELLENT,818,726,Student,197,0.294,0.3,4,0,NE,0
APP-01752,2024-11-06,Samsung Galaxy S22,2,649,12,52.57,332.29,Fair,625,7960,SELF_EMPLOYED,2224,0.286,0.56,2,0,,0
APP-01150,2024-06-26,iphone 13,2,599,12,59.3,306.69,POOR,,1614,STUDENT,481,0.335,0.91,5,0,north east,1
APP-01754,2024-08-22,MS Surface Pro,2,1599,36,52.77,523.96,POOR,432,9729,self_employed,1520,0.162,0.59,5,3,Southeast,1
APP-01164,2024-01-01,iphone 13,2,599,36,16.17,196.28,average,580,2053,part_time,161,0.086,0.1,3,0,Northeast,0
APP-00199,2024-02-20,samsung galaxy s23,1,849,36 months,22.92,347.75,fair,598,3315,Self Employed,1255,0.385,0.14,5,0,Southwest,0
APP-01589,2024-11-06,Samsung Galaxy S23,1,849,999,28.02,347.75,bad,382,2759,PART_TIME,,,0.72,,0,Southwest,0
APP-00868,2024-12-23,Galaxy S23,1,849,12 months,45.85,543.36,Excellent,794,757,student,67,0.149,0.08,,0,N/A,0
APP-00632,2024-03-16,MAC Book Air,2,1299,12 months,85.73,,Good,672,8947,full_time,3123,0.359,0.08,4,0,Southeast,0
APP-00915,2024-03-16,microsoft surface pro,2,1599,12,158.3,818.69,poor,99999,5834,Self Employed,216,0.064,0.76,1,1,west,0
APP-01031,2024-11-17,IPHONE 14,1,799,24 months,32.36,409.09,average,655,8893,Self Employed,469,N/A,0.77,4,1,north east,0
APP-01930,2024-04-13,IPAD PRO,1,1099,36,36.27,450.15,POOR,528,652,Unemployed,100,0.209,0.89,5,3,Southeast,1
APP-01946,2024-06-23,Apple iPad Pro,1,1099,36,29.67,450.15,Fair,603,683,Unemployed,235,0.388,0.44,0,1,,0
APP-01295,2024-10-21,MAC Book Air,2,1299,24,42.87,532.07,Good,738,8327,fulltime,789,0.1,0.64,0,0,southeast,0
APP-01664,2024-01-03,Samsung Galaxy S22,2,649,24,26.28,265.83,fair,580,8271,fulltime,1432,0.176,0.62,1,1,southwest,0
APP-01328,2024-10-15,Macbook Air,2,1299,12 months,105.22,665.09,average,655,1464,Student,312,0.285,0.88,3,1,,0
APP-01099,2024-09-18,IPAD PRO,1,1099,24,44.51,562.69,FAIR,632,1013,STUDENT,312,0.352,0.55,3,0,SE,0
APP-01390,2024-09-10,IPAD PRO,1,1099,24,44.51,,Fair,602,2423,PART_TIME,511,0.229,0.39,1,1,Southwest,1
APP-00835,2024-01-02,MAC Book Air,2,1299,24 months,64.3,532.07,bad,527,-999,SELF_EMPLOYED,,,0.81,3,2,MIDWEST,1
APP-01435,2024-08-09,MacBook Air,2,1299,-1,128.6,665.09,poor,419,742,UNEMPLOYED,282,0.553,0.87,1,2,SOUTHWEST,1
APP-01912,2024-02-16,Samsung Galaxy S22,2,649,12,35.05,332.29,EXCELLENT,766,3179,PART_TIME,852,0.279,0.14,2,,West,0
APP-01806,2024-09-14,ipad pro,,1099,12,89.02,703.36,average,584,8037,FULL_TIME,2783,0.357,0.56,0,0,Northeast,0
APP-00972,2024-10-11,dell xps 13,3,1199,36,21.58,,excellent,765,1801,Part Time,332,0.196,0.2,3,0,southeast,0
APP-00002,2024-12-25,iPad Pro,1,1099,12,59.35,703.36,excellent,798,591,Unemployed,,,0.07,2,0,SOUTHEAST,0
APP-01326,2024-10-15,Samsung Galaxy S23,1,849,36,22.92,347.75,fair,654,5363,full_time,1371,0.26,0.26,2,0,Southwest,0
APP-00851,2024-06-02,Macbook Air,2,1299,24,35.07,532.07,EXCELLENT,819,717,Unemployed,224,0.361,0.08,2,,midwest,0
APP-00836,2024-07-06,Apple iPad Pro,1,1099,36,19.78,450.15,Excellent,796,4798,full_time,682,0.146,0.28,5,0,MIDWEST,0
APP-01125,2024-07-17,Galaxy S22,2,649,12,42.83,332.29,GOOD,717,1327,STUDENT,131,0.131,0.69,5,0,Unknown,0
APP-01272,2024-04-14,Dell XPS 13,3,1199,24,48.56,392.89,Fair,645,690,unemployed,104,0.221,0.1,3,1,SE,0
APP-01949,2024-10-26,Dell XPS 13,3,1199,24,48.56,392.89,average,620,998,student,174,0.223,,3,1,,0
APP-01533,2024-03-06,ipad pro,1,1099,12 months,72.53,703.36,good,671,121,Unemployed,30,0.847,0.3,,0,Southwest,0
APP-00801,2024-08-07,Dell XPS-13,3,1199,36 months,32.37,314.31,average,0,4763,Full Time,1302,0.28,0.64,4,0,Southwest,0
APP-00080,2024-08-15,Samsung Galaxy S23,1,849,36,28.02,347.75,Poor,549,3005,Part Time,383,0.137,,3,1,Midwest,1
APP-00869,2024-02-05,iPhone 13,2,599,24,16.17,245.35,Excellent,797,2991,part_time,154,0.057,0.27,2,0,southeast,0
APP-01274,2024-06-07,DELL XPS13,3,1199,12,79.13,491.11,good,686,1909,Part Time,537,0.323,0.65,,0,Southeast,0
APP-00256,2024-03-29,iPhone14,1,799,12,52.73,511.36,GOOD,701,3490,Part Time,1067,0.321,0.06,,0,Northeast,0
APP-00356,2024-06-05,IPAD PRO,1,1099,24 months,29.67,562.69,EXCELLENT,777,10785,Full Time,2645,0.248,0.06,0,0,WEST,0
APP-01741,2024-08-18,iPhone 14,1,799,24,21.57,409.09,Excellent,768,1748,Student,191,0.122,0.07,1,0,W,0
APP-00464,2024-03-27,iPhone 13,2,599,24,24.26,245.35,FAIR,592,1847,student,53,0.042,,2,,SOUTHWEST,0
APP-00920,2024-02-10,Galaxy S22,2,649,24,32.13,265.83,bad,516,388,Unemployed,96,N/A,0.75,,3,Southwest,1
APP-01308,2024-06-26,Samsung Galaxy S23,1,849,0,22.92,,Excellent,778,4668,SELF_EMPLOYED,1475,0.321,0.21,3,0,MIDWEST,0
APP-00065,2024-10-03,Samsung Galaxy S22,2,649,24,21.42,265.83,GOOD,689,9868,full_time,3834,0,0.11,5,0,West,0
APP-01950,2024-09-01,MAC Book Air,2,1299,36,23.38,,exc,773,1082,STUDENT,322,0.319,0.26,,0,SW,0
APP-00260,2024-02-26,ipad pro,1,1099,12 months,108.8,703.36,poor,476,0,STUDENT,,-999,0.72,1,2,Northeast,0
APP-01283,2024-02-19,iphone 14,1,799,24 months,21.57,409.09,Excellent,804,4236,fulltime,,,0.06,5,0,SOUTHEAST,0
APP-01544,2024-07-31,iphone 13,2,599,24,29.65,245.35,low,356,6381,Self Employed,1693,0.27,0.93,0,1,midwest,0
APP-00282,2024-03-22,iphone 13,,599,36,19.77,196.28,bad,514,1528,PART_TIME,579,0.392,0.88,4,0,SOUTHEAST,0
APP-00392,2024-10-07,Apple iPhone 14,1,799,36,26.37,327.27,poor,410,4394,self_employed,,,0.69,1,2,SOUTHEAST,0
APP-01686,2024-12-17,iphone 13,2,599,12,32.35,306.69,excellent,828,2293,Self Employed,339,0.162,0.15,3,0,southwest,0
APP-01955,2024-01-07,Microsoft Surface Pro,,1599,36,,523.96,Fair,651,7389,FULL_TIME,1592,0.221,0.63,3,0,Northeast,0
APP-00157,2024-04-06,DELL XPS13,3,1199,36,26.38,314.31,GOOD,678,8203,Full Time,596,0.076,0.84,3,0,,0
APP-01437,2024-07-17,Galaxy S22,2,649,12,64.25,,poor,348,3406,Part Time,1220,0.377,0.91,2,2,Southwest,0
APP-01733,2024-04-14,Galaxy S22,2,649,24,21.42,265.83,good,676,1131,Student,276,0.263,0.87,5,0,Northeast,0
APP-00493,2024-04-14,MS Surface Pro,2,1599,24,79.15,,Poor,334,546,UNEMPLOYED,49,0.235,0.6,1,2,Southwest,1
APP-00110,2024-03-08,macbook air,2,1299,36,35.07,425.66,fair,629,7885,full_time,1867,0.241,0.35,3,0,Midwest,1
APP-00229,2024-03-19,Dell XPS 13,3,1199,12,,491.11,bad,383,1942,student,541,0.34,0.85,0,2,southeast,1
APP-01472,2024-08-30,ipad pro,1,1099,36,24.18,450.15,gd,694,938,unemployed,227,0.268,0.14,2,0,SOUTHWEST,0
APP-01825,2024-10-16,Apple iPhone 14,1,799,36,14.38,327.27,Excellent,805,832,Student,232,0.296,0.34,1,0,north east,0
APP-00677,2024-04-04,iphone 13,2,599,24,29.65,,Poor,541,543,unemployed,4,0.062,0.85,2,3,Southwest,1
APP-01762,2024-01-22,Apple iPad Pro,1,1099,12,72.53,703.36,gd,675,567,Unemployed,105,0.313,0.52,2,0,south east,0
APP-01951,2024-05-24,iPhone 13,2,599,36,19.77,196.28,POOR,458,4787,fulltime,638,0.137,0.7,3,2,MIDWEST,0
APP-00036,2024-07-09,iPad Pro,1,1099,36,36.27,450.15,poor,358,2849,parttime,847,0.31,0.59,1,2,West,1
APP-00679,2024-01-20,dell xps 13,3,1199,24,48.56,392.89,average,627,1057,STUDENT,261,0.293,0.84,2,1,NORTHEAST,0
APP-01367,2024-06-08,DELL XPS13,3,1199,12 months,118.7,491.11,POOR,365,913,Student,231,-999,0.76,5,3,northeast,0
APP-01277,2024-05-12,Apple iPad Pro,1,1099,24,54.4,562.69,low,311,774,STUDENT,146,0.259,0.95,4,1,west,1
APP-00339,2024-08-15,iPhone 13,2,599,12,39.53,306.69,GOOD,688,28,unemployed,0,1.412,,0,0,SE,0
APP-00798,2024-01-19,iPhone 14,1,799,12,79.1,511.36,Poor,324,4259,fulltime,1011,0.256,0.6,0,1,southwest,1
APP-01560,2024-07-30,Samsung Galaxy S22,2,649,36 months,14.28,212.66,Good,746,815,Student,78,0.113,0.22,3,0,Southwest,0
APP-01623,2024-12-25,DELL XPS13,3,1199,36,39.57,314.31,poor,491,1388,Student,,,0.78,0,1,Northeast,0
APP-01425,2024-12-19,Surface Pro,2,1599,24,52.77,654.95,gd,678,673,Student,47,0.148,0.18,0,0,south west,0
APP-00468,2024-01-11,iPad Pro,1,1099,24,54.4,562.69,POOR,382,1960,part_time,393,0.228,0.92,5,2,south west,0
APP-00453,2024-01-17,Samsung Galaxy S22,2,649,12,64.25,332.29,Poor,446,6898,self_employed,1543,0.233,0.84,0,3,West,0
APP-01609,2024-09-19,macbook air,2,1299,12 months,128.6,665.09,low,307,869,unemployed,124,0.291,0.75,0,0,southwest,0
APP-01317,2024-04-30,samsung galaxy s23,1,849,36,22.92,,Fair,630,18,UNEMPLOYED,7,1.662,0.82,,0,Midwest,1
APP-00175,2024-08-13,iPhone 13,2,599,24,19.77,245.35,Good,727,1740,parttime,33,0.03,0.18,3,0,mid west,0
APP-01385,2024-01-04,Dell XPS-13,3,1199,36,39.57,314.31,low,544,5874,SELF_EMPLOYED,,,0.71,3,1,southeast,1
APP-01257,2024-01-16,iPhone 13,2,599,36,13.18,196.28,GOOD,701,2492,parttime,945,0.385,0.25,4,,north east,0
APP-00730,2024-02-23,Samsung Galaxy S22,2,649,24,26.28,265.83,Fair,659,5909,FULL_TIME,1655,0.285,0.81,2,1,Southwest,0
APP-01548,2024-09-13,samsung galaxy s23,1,849,36,28.02,347.75,bad,401,4306,Full Time,895,0.214,0.69,4,2,southwest,0
APP-01542,2024-12-17,Samsung Galaxy S23,1,849,12,45.85,543.36,EXCELLENT,750,1241,STUDENT,,,0.18,5,0,Southwest,0
APP-01354,2024-08-08,Samsung Galaxy S22,2,649,12,52.57,,average,666,11405,full_time,4179,0.371,0.32,2,1,northeast,0
APP-00966,2024-11-07,MS Surface Pro,2,1599,36,52.77,523.96,low,570,1002,Student,,,0.8,,3,Southwest,1
APP-00715,2024-11-07,DELL XPS13,3,1199,24,32.37,392.89,excellent,833,-999,STUDENT,,,0.28,4,0,Southwest,0
APP-00071,2024-05-23,iphone 13,2,599,24,16.17,245.35,exc,798,4354,Full Time,888,0.208,0.34,1,0,West,0
APP-00895,2024-05-07,iPhone13,2,599,24,16.17,245.35,Excellent,800,151,Unemployed,25,0.273,0.08,5,0,West,0
APP-01831,2024-11-16,iPhone13,2,599,12,59.3,306.69,poor,320,1528,Student,569,0.411,0.56,4,0,West,0
APP-00898,2025-07-28,Apple iPad Pro,1,1099,24,36.27,562.69,Good,728,789,STUDENT,,,0.83,3,0,Southwest,0
APP-00763,2024-05-06,Microsoft Surface Pro,2,1599,12,158.3,818.69,POOR,566,3682,fulltime,57,0.058,0.63,3,0,northeast,0
APP-01243,2024-03-01,Samsung Galaxy S23,,849,24,34.38,,average,597,,Full Time,,,0.13,0,0,Southeast,0
APP-00769,2024-09-22,SAMSUNG S23,1,849,36,15.28,347.75,exc,810,1955,student,423,0.224,0.3,1,,Midwest,0
APP-00699,2024-09-09,microsoft surface pro,2,1599,24 months,64.76,654.95,fair,622,1406,student,71,0.097,,1,1,MIDWEST,0
APP-01512,2024-04-26,iphone 14,1,799,24,21.57,409.09,Excellent,799,6797,self_employed,1944,0.289,0.29,0,0,Southeast,0
APP-00849,2024-04-28,MacBook Air,2,1299,24,52.61,532.07,fair,608,666,Student,13,0.099,0.5,2,1,West,0
APP-00295,2024-12-15,Microsoft Surface Pro,2,1599,36,43.17,523.96,FAIR,636,40,Unemployed,9,1.304,0.88,4,1,Midwest,0
APP-00231,2024-05-20,iPhone14,1,799,36,26.37,327.27,poor,384,7285,SELF_EMPLOYED,2291,0.318,0.85,4,1,SOUTHWEST,1
APP-01784,2024-11-12,MAC Book Air,2,1299,24,52.61,532.07,average,604,9002,self_employed,1447,0.167,0.15,4,1,,0
APP-00666,2024-02-05,MAC Book Air,2,1299,24,,532.07,fair,605,1241,STUDENT,215,0.216,0.43,1,1,west,0
APP-00786,2024-02-13,iPad Pro,1,1099,24,36.27,562.69,GOOD,717,65,UNEMPLOYED,10,99999,0.62,5,0,southwest,0
APP-01835,2024-02-06,Macbook Air,2,1299,24,64.3,532.07,Poor,520,323,unemployed,126,0.589,0.81,5,0,N/A,0
APP-00154,2026-04-22,Macbook Air,2,1299,12,85.73,665.09,good,676,4812,self_employed,227,0.065,0.35,4,0,SOUTHWEST,0
APP-00398,2025-12-20,iPhone13,,599,24,24.26,245.35,Fair,635,3643,Self Employed,1325,0.37,0.73,0,0,WEST,0
APP-01392,2024-05-11,Apple iPad Pro,1,1099,12,72.53,703.36,good,730,44,Unemployed,9,1.853,0.1,5,0,MIDWEST,0
APP-00471,2024-03-25,ipad pro,1,99999,36,24.18,450.15,gd,705,6544,fulltime,1354,0.211,0.26,5,,Midwest,0
